Transaction_ID,Customer_ID,Card_ID,Transaction_Date,Merchant_Category,Transaction_Amount,Transaction_Type,Transaction_Status,Payment_Method,Location
TXN341536,C105178,CARD208413,2025-06-30,Fuel,277.26,Purchase,Approved,POS,Domestic
TXN341537,C100324,CARD201703,2026-01-04,Healthcare,4933.43,Purchase,Approved,Online,Domestic
TXN341538,C108920,CARD202786,2026-02-08,Entertainment,2407.51,Purchase,Approved,POS,Domestic
TXN341539,C109830,CARD209164,2025-10-07,Healthcare,1699.72,Purchase,Declined,ATM,Domestic
TXN341540,C108934,CARD208109,2025-05-02,Electronics,1528.06,Recurring Payment,Approved,POS,Domestic
TXN341541,C101617,CARD208747,2025-10-15,Entertainment,852.74,Purchase,Approved,Online,Domestic
TXN341542,C101606,CARD206651,2025-12-27,Utilities,230.28,Recurring Payment,Approved,Online,Domestic
TXN341543,C100459,CARD209983,2025-12-11,Education,865.23,Purchase,Approved,POS,Domestic
TXN341544,C108383,CARD204644,2025-11-16,Fuel,5112.39,Purchase,Approved,ATM,Domestic
TXN341545,C100632,CARD209641,2026-06-03,Dining,826.76,Purchase,Approved,POS,Domestic
TXN341546,C100473,CARD207845,2025-12-22,Grocery,2189.15,Purchase,Approved,ATM,Domestic
TXN341547,C108728,CARD206677,2026-07-26,Travel,4872.91,Purchase,Approved,Contactless,Domestic
TXN341548,C107558,CARD206922,2025-04-14,Dining,2563.36,Purchase,Approved,POS,Domestic
TXN341549,C103347,CARD206562,2026-01-06,Dining,813.02,Purchase,Approved,POS,Domestic
TXN341550,C104571,CARD200759,2025-12-05,Travel,403.66,Purchase,Approved,ATM,Domestic
TXN341551,C102937,CARD200085,2025-05-13,Entertainment,678.96,Purchase,Approved,ATM,Domestic
TXN341552,C107764,CARD200565,2026-08-02,Dining,3686.49,Purchase,Approved,ATM,Domestic
TXN341553,C108860,CARD204401,2025-12-02,Electronics,2066.71,Purchase,Declined,POS,Domestic
TXN341554,C107110,CARD209873,2026-04-28,Travel,2378.88,Purchase,Approved,Online,Domestic
TXN341555,C100945,CARD203394,2025-02-20,Healthcare,4208.6,Purchase,Approved,POS,Domestic
TXN341556,C107695,CARD203613,2025-07-27,Online Shopping,603.67,Purchase,Approved,Contactless,Domestic
TXN341557,C105891,CARD201676,2025-08-19,Grocery,387.85,Cash Withdrawal,Approved,Online,Domestic
TXN341558,C107158,CARD207155,2025-02-09,Electronics,634.35,Purchase,Approved,Contactless,International
TXN341559,C105493,CARD206476,2026-03-12,Travel,2990.55,Purchase,Approved,POS,Domestic
TXN341560,C109510,CARD203459,2025-12-18,Online Shopping,520.8,Purchase,Approved,ATM,Domestic
TXN341561,C109093,CARD208947,2026-03-17,Grocery,969.03,Purchase,Approved,Contactless,Domestic
TXN341562,C104575,CARD205732,2025-06-01,Entertainment,1168.28,Purchase,Approved,Contactless,International
TXN341563,C101230,CARD201272,2025-06-09,Entertainment,4532.82,Purchase,Approved,Contactless,Domestic
TXN341564,C106452,CARD208450,2026-07-04,Electronics,2716.11,Purchase,Approved,Online,Domestic
TXN341565,C102533,CARD210007,2025-12-02,Dining,732.05,Purchase,Approved,POS,Domestic
TXN341566,C108583,CARD201363,2025-10-21,Dining,2977.78,Recurring Payment,Approved,Contactless,Domestic
TXN341567,C101836,CARD208868,2025-06-06,Entertainment,2087.91,Purchase,Approved,POS,Domestic
TXN341568,C107265,CARD207992,2025-10-23,Fuel,579.86,Purchase,Approved,ATM,Domestic
TXN341569,C104721,CARD208902,2026-06-08,Utilities,4512.01,Purchase,Reversed,POS,Domestic
TXN341570,C107704,CARD207540,2026-05-24,Entertainment,541.61,Purchase,Approved,POS,Domestic
TXN341571,C109937,CARD206678,2026-02-16,Education,1018.53,Purchase,Approved,Contactless,Domestic
TXN341572,C109593,CARD209476,2025-08-12,Travel,2776.36,Purchase,Approved,ATM,Domestic
TXN341573,C105739,CARD203690,2026-05-16,Healthcare,826.45,Recurring Payment,Approved,Contactless,Domestic
TXN341574,C109482,CARD203388,2026-04-08,Healthcare,3303.6,Purchase,Approved,POS,Domestic
TXN341575,C109659,CARD203652,2026-01-19,Entertainment,3537.99,Purchase,Approved,Online,Domestic
TXN341576,C106920,CARD208936,2025-06-24,Entertainment,1145.82,Purchase,Approved,Contactless,Domestic
TXN341577,C103978,CARD207200,2025-04-29,Utilities,2512.25,Purchase,Approved,POS,Domestic
TXN341578,C108297,CARD201885,2025-10-12,Electronics,9380.2,Purchase,Reversed,POS,Domestic
TXN341579,C104914,CARD206842,2025-05-01,Utilities,1255.28,Purchase,Approved,Online,Domestic
TXN341580,C109054,CARD206946,2025-05-10,Travel,1012.61,Purchase,Approved,Contactless,Domestic
TXN341581,C109182,CARD205034,2026-06-21,Education,2925.95,Recurring Payment,Declined,POS,Domestic
TXN341582,C100829,CARD208258,2026-03-20,Dining,743.17,Recurring Payment,Approved,POS,Domestic
TXN341583,C103584,CARD207490,2025-03-24,Healthcare,690.21,Recurring Payment,Approved,POS,Domestic
TXN341584,C105579,CARD203475,2025-04-09,Fuel,1155.98,Purchase,Approved,Contactless,Domestic
TXN341585,C109262,CARD207255,2026-03-06,Healthcare,508.58,Recurring Payment,Approved,POS,Domestic
TXN341586,C103977,CARD201564,2025-05-28,Grocery,462.25,Purchase,Approved,ATM,Domestic
TXN341587,C107743,CARD202754,2025-04-29,Travel,1947.94,Purchase,Approved,POS,Domestic
TXN341588,C101167,CARD203330,2026-01-03,Healthcare,1422.09,Recurring Payment,Approved,Online,Domestic
TXN341589,C103826,CARD207159,2025-04-16,Travel,1856.73,Purchase,Approved,POS,Domestic
TXN341590,C103517,CARD206719,2025-10-30,Fuel,2267.19,Purchase,Approved,POS,Domestic
TXN341591,C107506,CARD210739,2025-08-26,Education,482.85,Purchase,Approved,POS,Domestic
TXN341592,C105445,CARD202678,2026-02-17,Healthcare,1838.63,Purchase,Approved,POS,Domestic
TXN341593,C102135,CARD202587,2025-10-04,Healthcare,2445.94,Purchase,Approved,Online,Domestic
TXN341594,C101270,CARD208737,2025-08-09,Grocery,6952.34,Purchase,Approved,Online,Domestic
TXN341595,C109497,CARD202363,2025-02-13,Online Shopping,3871.64,Purchase,Approved,POS,Domestic
TXN341596,C100598,CARD207550,2026-07-10,Utilities,287.55,Purchase,Approved,POS,Domestic
TXN341597,C100418,CARD200128,2026-02-10,Fuel,1307.14,Purchase,Approved,POS,Domestic
TXN341598,C105563,CARD211999,2026-02-19,Education,2524.39,Purchase,Approved,Online,Domestic
TXN341599,C101822,CARD204656,2026-07-13,Electronics,1158.85,Purchase,Approved,Online,International
TXN341600,C101309,CARD208521,2026-04-27,Grocery,2336.84,Purchase,Approved,POS,Domestic
TXN341601,C108233,CARD205374,2026-07-17,Electronics,4717.87,Purchase,Approved,Online,Domestic
TXN341602,C103384,CARD205793,2026-07-25,Travel,281.03,Purchase,Approved,Online,Domestic
TXN341603,C105855,CARD211227,2026-07-09,Fuel,1662.1,Purchase,Approved,Contactless,Domestic
TXN341604,C103052,CARD210976,2026-07-11,Grocery,306.6,Purchase,Approved,ATM,Domestic
TXN341605,C102972,CARD203324,2025-12-15,Entertainment,1011.99,Purchase,Approved,POS,Domestic
TXN341606,C100309,CARD208635,2025-04-23,Electronics,3342.71,Purchase,Approved,Contactless,Domestic
TXN341607,C108754,CARD206705,2026-08-10,Fuel,3533.43,Purchase,Approved,Online,Domestic
TXN341608,C100187,CARD210772,2026-04-10,Fuel,1947.65,Purchase,Approved,POS,Domestic
TXN341609,C106272,CARD206115,2025-11-29,Travel,1171.01,Recurring Payment,Approved,Online,Domestic
TXN341610,C101120,CARD205569,2026-02-24,Healthcare,3845.69,Purchase,Approved,POS,Domestic
TXN341611,C105877,CARD210053,2025-05-06,Entertainment,5116.59,Purchase,Approved,POS,Domestic
TXN341612,C103368,CARD205439,2025-01-08,Electronics,1049.32,Purchase,Approved,Online,Domestic
TXN341613,C107852,CARD203554,2025-12-04,Online Shopping,621.48,Purchase,Approved,POS,Domestic
TXN341614,C109466,CARD200115,2026-08-19,Travel,1426.28,Purchase,Declined,POS,Domestic
TXN341615,C109385,CARD210169,2025-12-06,Healthcare,612.26,Purchase,Approved,Contactless,Domestic
TXN341616,C104562,CARD204395,2025-05-22,Healthcare,2186.12,Recurring Payment,Approved,Online,Domestic
TXN341617,C104319,CARD201430,2025-12-28,Dining,7255.43,Purchase,Approved,Contactless,Domestic
TXN341618,C109477,CARD210992,2026-05-05,Travel,1955.78,Purchase,Approved,Contactless,International
TXN341619,C108534,CARD208928,2026-01-05,Healthcare,2713.06,Purchase,Approved,Contactless,Domestic
TXN341620,C101980,CARD202056,2025-07-12,Healthcare,2314.78,Cash Withdrawal,Approved,Online,Domestic
TXN341621,C104333,CARD206359,2026-02-26,Online Shopping,939.13,Cash Withdrawal,Declined,Contactless,Domestic
TXN341622,C101693,CARD207962,2026-07-03,Entertainment,1161.49,Purchase,Approved,POS,Domestic
TXN341623,C102353,CARD206434,2026-05-03,Electronics,1710.85,Recurring Payment,Approved,Online,Domestic
TXN341624,C103522,CARD208939,2026-03-06,Grocery,1373.27,Cash Withdrawal,Approved,POS,International
TXN341625,C104672,CARD209569,2026-04-20,Entertainment,1301.71,Cash Withdrawal,Approved,POS,Domestic
TXN341626,C101825,CARD202077,2025-08-05,Healthcare,286.17,Purchase,Declined,Online,Domestic
TXN341627,C102291,CARD204338,2026-03-17,Travel,1240.41,Purchase,Approved,POS,Domestic
TXN341628,C108950,CARD208052,2026-05-29,Healthcare,2691.18,Purchase,Approved,POS,Domestic
TXN341629,C101370,CARD205005,2025-10-06,Utilities,3327.23,Purchase,Approved,Contactless,Domestic
TXN341630,C109746,CARD211603,2026-03-30,Utilities,1378.53,Purchase,Approved,Contactless,Domestic
TXN341631,C104933,CARD207682,2025-01-13,Online Shopping,934.36,Purchase,Approved,POS,Domestic
TXN341632,C104492,CARD205667,2026-01-18,Grocery,2083.26,Purchase,Approved,POS,Domestic
TXN341633,C105107,CARD204086,2025-11-21,Education,599.21,Purchase,Approved,Online,Domestic
TXN341634,C103506,CARD209351,2025-02-19,Healthcare,1414.01,Recurring Payment,Approved,POS,International
TXN341635,C107821,CARD211781,2026-05-19,Travel,381.84,Purchase,Approved,Online,Domestic
TXN341636,C100108,CARD211079,2025-01-08,Utilities,3796.19,Purchase,Reversed,Online,Domestic
TXN341637,C102671,CARD207641,2026-05-16,Travel,201.5,Purchase,Approved,POS,Domestic
TXN341638,C102718,CARD208551,2025-07-07,Electronics,395.0,Purchase,Approved,Online,Domestic
TXN341639,C107837,CARD209096,2025-06-12,Healthcare,1218.72,Purchase,Approved,Online,Domestic
TXN341640,C102259,CARD201969,2026-05-12,Travel,861.73,Purchase,Reversed,Contactless,Domestic
TXN341641,C102322,CARD210777,2026-07-28,Education,2072.46,Purchase,Approved,POS,Domestic
TXN341642,C103289,CARD201639,2025-11-25,Grocery,2165.34,Recurring Payment,Approved,POS,Domestic
TXN341643,C100508,CARD206336,2026-06-03,Electronics,782.22,Purchase,Reversed,POS,Domestic
TXN341644,C103147,CARD203769,2026-04-23,Fuel,821.49,Purchase,Approved,POS,Domestic
TXN341645,C106791,CARD206851,2026-04-17,Fuel,926.52,Purchase,Approved,Online,Domestic
TXN341646,C109183,CARD211778,2026-02-13,Fuel,1192.15,Purchase,Approved,Online,Domestic
TXN341647,C105223,CARD204547,2025-01-08,Entertainment,636.65,Purchase,Approved,POS,Domestic
TXN341648,C104182,CARD201743,2025-01-30,Education,1536.03,Purchase,Declined,Online,Domestic
TXN341649,C103895,CARD204718,2025-04-14,Entertainment,604.91,Purchase,Approved,Online,Domestic
TXN341650,C108623,CARD208717,2026-01-16,Online Shopping,2101.16,Purchase,Approved,ATM,Domestic
TXN341651,C106183,CARD208304,2025-07-12,Grocery,1126.94,Purchase,Approved,Online,Domestic
TXN341652,C107743,CARD202754,2025-07-08,Entertainment,3471.15,Purchase,Approved,POS,Domestic
TXN341653,C103426,CARD205723,2025-07-31,Healthcare,3027.6,Purchase,Approved,ATM,Domestic
TXN341654,C107503,CARD207406,2026-06-01,Dining,1238.2,Purchase,Approved,POS,Domestic
TXN341655,C100430,CARD210544,2026-04-13,Travel,618.82,Cash Withdrawal,Declined,POS,Domestic
TXN341656,C104875,CARD210217,2025-07-08,Dining,868.98,Purchase,Approved,POS,Domestic
TXN341657,C105025,CARD204320,2026-04-15,Dining,1443.17,Purchase,Declined,ATM,Domestic
TXN341658,C100016,CARD204313,2026-06-07,Dining,673.02,Purchase,Approved,Online,Domestic
TXN341659,C100631,CARD208920,2026-08-31,Grocery,1307.83,Purchase,Approved,Online,Domestic
TXN341660,C101167,CARD203330,2025-11-30,Utilities,536.14,Recurring Payment,Declined,Contactless,Domestic
TXN341661,C108803,CARD200002,2025-12-19,Dining,680.81,Purchase,Approved,ATM,Domestic
TXN341662,C103755,CARD202797,2025-03-16,Grocery,147.83,Purchase,Approved,Online,Domestic
TXN341663,C109846,CARD201792,2025-08-29,Grocery,2137.09,Purchase,Approved,POS,Domestic
TXN341664,C109987,CARD203850,2026-04-22,Electronics,3421.15,Purchase,Approved,Online,Domestic
TXN341665,C106504,CARD211143,2025-03-31,Dining,3239.67,Purchase,Approved,POS,Domestic
TXN341666,C100233,CARD206296,2026-01-29,Online Shopping,228.2,Purchase,Approved,POS,Domestic
TXN341667,C108052,CARD208219,2025-09-15,Utilities,9419.44,Purchase,Approved,POS,Domestic
TXN341668,C105462,CARD210154,2026-01-02,Education,3620.72,Purchase,Approved,Online,Domestic
TXN341669,C109526,CARD204806,2025-01-02,Healthcare,6857.03,Recurring Payment,Approved,POS,Domestic
TXN341670,C103569,CARD206989,2026-03-16,Healthcare,3577.03,Purchase,Approved,Online,Domestic
TXN341671,C103914,CARD201689,2025-05-30,Entertainment,2557.37,Recurring Payment,Approved,Online,Domestic
TXN341672,C106741,CARD206586,2025-06-14,Electronics,782.31,Purchase,Approved,POS,Domestic
TXN341673,C104017,CARD208537,2025-05-01,Fuel,256.69,Purchase,Approved,Contactless,Domestic
TXN341674,C109674,CARD201738,2026-05-20,Education,1431.1,Purchase,Declined,Contactless,Domestic
TXN341675,C104944,CARD205246,2025-02-09,Education,1478.27,Recurring Payment,Approved,Contactless,Domestic
TXN341676,C106615,CARD204775,2025-03-11,Healthcare,2918.2,Purchase,Approved,ATM,Domestic
TXN341677,C103448,CARD202340,2025-10-19,Healthcare,641.09,Purchase,Approved,Online,Domestic
TXN341678,C101392,CARD205943,2025-12-29,Grocery,11159.4,Recurring Payment,Approved,Online,Domestic
TXN341679,C106672,CARD201809,2026-08-31,Fuel,534.85,Purchase,Approved,Online,Domestic
TXN341680,C101971,CARD207007,2026-05-20,Healthcare,1846.98,Purchase,Approved,Online,Domestic
TXN341681,C105552,CARD211770,2025-09-29,Entertainment,1214.53,Purchase,Approved,ATM,Domestic
TXN341682,C107391,CARD206904,2025-07-04,Fuel,566.84,Purchase,Approved,Online,Domestic
TXN341683,C106576,CARD207127,2026-05-04,Utilities,7885.27,Purchase,Approved,Contactless,Domestic
TXN341684,C104601,CARD210776,2026-08-18,Online Shopping,2774.57,Recurring Payment,Approved,Online,Domestic
TXN341685,C107702,CARD202773,2026-07-04,Utilities,793.93,Purchase,Approved,Online,Domestic
TXN341686,C106201,CARD200695,2026-03-14,Dining,5548.52,Purchase,Approved,Online,Domestic
TXN341687,C105210,CARD210373,2025-03-30,Education,800.51,Purchase,Approved,POS,International
TXN341688,C101808,CARD201607,2025-07-24,Travel,220.41,Purchase,Approved,POS,Domestic
TXN341689,C109256,CARD203829,2025-06-24,Utilities,684.73,Recurring Payment,Approved,POS,Domestic
TXN341690,C101780,CARD205914,2025-12-19,Travel,1239.82,Purchase,Approved,POS,Domestic
TXN341691,C101587,CARD206436,2026-05-25,Dining,1257.34,Purchase,Reversed,ATM,Domestic
TXN341692,C109670,CARD200709,2025-03-10,Online Shopping,2176.61,Purchase,Approved,POS,Domestic
TXN341693,C104835,CARD200915,2025-06-26,Education,1566.18,Purchase,Approved,Contactless,Domestic
TXN341694,C102464,CARD209345,2026-03-07,Electronics,4997.66,Recurring Payment,Approved,Online,Domestic
TXN341695,C102013,CARD211783,2026-03-24,Online Shopping,956.78,Purchase,Approved,POS,Domestic
TXN341696,C103273,CARD211471,2025-12-17,Healthcare,465.9,Purchase,Approved,Contactless,International
TXN341697,C105247,CARD211703,2025-03-14,Healthcare,602.96,Purchase,Approved,POS,Domestic
TXN341698,C103291,CARD206261,2026-02-17,Online Shopping,369.27,Purchase,Approved,Online,Domestic
TXN341699,C105886,CARD200315,2026-03-10,Entertainment,1093.52,Purchase,Approved,Online,Domestic
TXN341700,C102724,CARD201702,2025-05-10,Entertainment,2824.05,Purchase,Approved,POS,Domestic
TXN341701,C100551,CARD202649,2025-06-01,Dining,3514.55,Recurring Payment,Approved,POS,Domestic
TXN341702,C109375,CARD211236,2026-06-15,Utilities,1954.1,Purchase,Approved,Online,Domestic
TXN341703,C101202,CARD211490,2026-02-08,Fuel,1501.61,Purchase,Approved,POS,Domestic
TXN341704,C100480,CARD209121,2026-01-29,Healthcare,634.14,Purchase,Approved,Contactless,Domestic
TXN341705,C101015,CARD202566,2025-05-31,Online Shopping,7104.28,Purchase,Approved,POS,Domestic
TXN341706,C102566,CARD206631,2026-07-10,Healthcare,926.39,Purchase,Declined,Online,Domestic
TXN341707,C107099,CARD201795,2025-06-29,Fuel,4601.54,Recurring Payment,Approved,Online,Domestic
TXN341708,C100568,CARD206345,2025-09-15,Electronics,1499.01,Purchase,Approved,POS,Domestic
TXN341709,C100989,CARD200240,2026-07-15,Entertainment,4248.86,Purchase,Approved,Online,International
TXN341710,C106034,CARD210412,2025-10-05,Entertainment,1180.18,Purchase,Approved,Online,Domestic
TXN341711,C108615,CARD200265,2026-02-17,Fuel,929.79,Cash Withdrawal,Approved,Online,Domestic
TXN341712,C100917,CARD211861,2025-11-17,Utilities,1263.68,Purchase,Approved,ATM,Domestic
TXN341713,C106692,CARD200693,2026-07-16,Utilities,6225.63,Purchase,Approved,POS,Domestic
TXN341714,C102919,CARD204790,2025-02-14,Online Shopping,6201.55,Recurring Payment,Approved,POS,Domestic
TXN341715,C104310,CARD200738,2025-07-14,Dining,835.69,Purchase,Approved,ATM,Domestic
TXN341716,C109513,CARD207040,2026-07-12,Dining,822.4,Purchase,Approved,Contactless,Domestic
TXN341717,C102829,CARD200510,2025-12-12,Education,609.64,Purchase,Approved,Contactless,Domestic
TXN341718,C101387,CARD204374,2025-10-18,Dining,1921.56,Purchase,Approved,POS,Domestic
TXN341719,C103402,CARD204403,2025-02-01,Education,3794.35,Purchase,Approved,Online,Domestic
TXN341720,C105529,CARD210954,2025-03-18,Fuel,2194.64,Purchase,Approved,POS,Domestic
TXN341721,C105767,CARD211284,2026-03-19,Travel,3013.63,Purchase,Approved,POS,Domestic
TXN341722,C101690,CARD200479,2025-01-29,Education,6868.57,Purchase,Approved,POS,Domestic
TXN341723,C102248,CARD211695,2025-05-22,Healthcare,4670.81,Recurring Payment,Approved,Contactless,Domestic
TXN341724,C100855,CARD210535,2026-05-27,Education,1027.9,Purchase,Approved,POS,Domestic
TXN341725,C109868,CARD204646,2025-09-30,Dining,687.77,Purchase,Approved,POS,Domestic
TXN341726,C101086,CARD211834,2025-10-18,Travel,1085.59,Recurring Payment,Approved,ATM,Domestic
TXN341727,C109751,CARD211860,2025-09-08,Online Shopping,2789.45,Purchase,Approved,Online,Domestic
TXN341728,C109091,CARD207547,2025-08-16,Entertainment,678.52,Purchase,Approved,Contactless,Domestic
TXN341729,C106494,CARD210586,2025-02-26,Fuel,1151.77,Purchase,Approved,Contactless,Domestic
TXN341730,C102703,CARD206986,2025-01-17,Electronics,358.09,Purchase,Reversed,POS,Domestic
TXN341731,C108707,CARD206311,2026-02-17,Education,2630.34,Purchase,Approved,POS,Domestic
TXN341732,C107166,CARD210925,2025-03-26,Grocery,2148.52,Purchase,Declined,POS,Domestic
TXN341733,C105046,CARD208261,2025-11-01,Grocery,3159.27,Purchase,Approved,ATM,Domestic
TXN341734,C103538,CARD202632,2026-08-05,Healthcare,620.42,Purchase,Approved,Online,Domestic
TXN341735,C104870,CARD204956,2026-08-04,Education,2007.31,Cash Withdrawal,Approved,POS,Domestic
TXN341736,C101575,CARD208047,2026-06-20,Online Shopping,1384.13,Purchase,Approved,Online,Domestic
TXN341737,C108901,CARD209964,2025-04-17,Fuel,4052.49,Purchase,Approved,Online,Domestic
TXN341738,C102136,CARD206399,2025-01-04,Dining,855.29,Purchase,Approved,POS,Domestic
TXN341739,C108361,CARD202652,2025-12-02,Travel,6060.23,Purchase,Approved,Online,International
TXN341740,C107126,CARD207784,2025-12-11,Dining,804.89,Purchase,Approved,ATM,Domestic
TXN341741,C100411,CARD210045,2026-03-19,Online Shopping,4844.07,Purchase,Approved,Contactless,Domestic
TXN341742,C103042,CARD206832,2025-05-07,Grocery,2423.78,Purchase,Approved,POS,Domestic
TXN341743,C108498,CARD206920,2026-02-14,Healthcare,220.49,Purchase,Approved,Contactless,Domestic
TXN341744,C102830,CARD209009,2025-06-17,Utilities,2342.18,Purchase,Approved,ATM,Domestic
TXN341745,C103306,CARD209320,2025-01-05,Healthcare,1665.18,Purchase,Approved,ATM,Domestic
TXN341746,C108273,CARD208007,2026-06-21,Grocery,2002.38,Purchase,Approved,POS,Domestic
TXN341747,C103461,CARD208780,2026-08-31,Education,1041.92,Purchase,Approved,POS,Domestic
TXN341748,C102029,CARD202198,2026-07-08,Entertainment,1448.53,Recurring Payment,Approved,Online,Domestic
TXN341749,C105832,CARD208485,2026-06-11,Online Shopping,1991.12,Purchase,Approved,Online,Domestic
TXN341750,C103648,CARD201129,2026-05-30,Entertainment,1888.23,Purchase,Approved,POS,Domestic
TXN341751,C104288,CARD203106,2025-06-11,Utilities,7064.14,Purchase,Approved,POS,Domestic
TXN341752,C108762,CARD205503,2025-09-15,Healthcare,660.15,Purchase,Approved,Online,Domestic
TXN341753,C103414,CARD203807,2026-01-25,Entertainment,1557.9,Purchase,Approved,POS,Domestic
TXN341754,C104244,CARD203145,2025-07-24,Travel,492.92,Purchase,Approved,Contactless,Domestic
TXN341755,C109739,CARD208666,2026-04-15,Online Shopping,1117.48,Purchase,Approved,Online,Domestic
TXN341756,C101611,CARD207811,2025-01-24,Electronics,1204.78,Purchase,Approved,POS,Domestic
TXN341757,C101091,CARD207145,2026-04-22,Grocery,1016.9,Purchase,Declined,Contactless,Domestic
TXN341758,C108588,CARD206110,2025-02-13,Online Shopping,1194.5,Purchase,Approved,ATM,Domestic
TXN341759,C103124,CARD201376,2026-02-06,Dining,1698.13,Recurring Payment,Approved,POS,Domestic
TXN341760,C102598,CARD211450,2025-02-22,Education,762.14,Purchase,Approved,POS,Domestic
TXN341761,C106804,CARD211697,2025-06-03,Entertainment,1258.34,Purchase,Approved,ATM,Domestic
TXN341762,C102477,CARD201889,2025-11-08,Electronics,802.91,Purchase,Approved,Contactless,Domestic
TXN341763,C101326,CARD210293,2025-11-10,Entertainment,2037.92,Purchase,Approved,Contactless,Domestic
TXN341764,C108204,CARD201865,2026-04-26,Utilities,760.54,Purchase,Approved,Contactless,Domestic
TXN341765,C101725,CARD206823,2025-09-13,Education,1712.93,Recurring Payment,Approved,Contactless,International
TXN341766,C104974,CARD210303,2025-12-18,Electronics,1171.97,Purchase,Approved,Contactless,Domestic
TXN341767,C106597,CARD209229,2025-06-23,Fuel,2873.13,Purchase,Approved,POS,Domestic
TXN341768,C107648,CARD204249,2025-11-08,Electronics,655.24,Purchase,Approved,POS,Domestic
TXN341769,C100845,CARD205329,2026-08-17,Healthcare,1637.06,Recurring Payment,Approved,POS,Domestic
TXN341770,C104455,CARD209986,2026-08-31,Dining,905.61,Purchase,Approved,Online,Domestic
TXN341771,C105708,CARD205624,2025-07-02,Dining,2118.66,Purchase,Approved,ATM,Domestic
TXN341772,C106279,CARD210916,2025-07-14,Utilities,1632.66,Purchase,Declined,Online,Domestic
TXN341773,C102217,CARD209416,2026-05-16,Online Shopping,4400.55,Purchase,Approved,POS,Domestic
TXN341774,C103492,CARD207269,2025-03-06,Travel,1256.26,Purchase,Approved,POS,Domestic
TXN341775,C101718,CARD201239,2026-06-03,Healthcare,2773.24,Purchase,Approved,ATM,Domestic
TXN341776,C103411,CARD202965,2025-05-17,Education,595.77,Purchase,Approved,Online,Domestic
TXN341777,C103073,CARD207311,2025-02-28,Online Shopping,1071.32,Purchase,Approved,Online,Domestic
TXN341778,C103731,CARD200658,2025-12-13,Grocery,1118.09,Purchase,Approved,Online,International
TXN341779,C109332,CARD200646,2026-04-08,Education,3920.12,Purchase,Approved,POS,Domestic
TXN341780,C105876,CARD207485,2026-05-29,Entertainment,5934.42,Purchase,Declined,Contactless,Domestic
TXN341781,C107463,CARD201902,2026-06-25,Travel,2492.16,Purchase,Approved,POS,Domestic
TXN341782,C104767,CARD203140,2026-01-15,Utilities,2644.41,Purchase,Approved,Online,Domestic
TXN341783,C104484,CARD206040,2025-12-05,Dining,1816.83,Purchase,Approved,Contactless,Domestic
TXN341784,C100392,CARD209797,2025-10-31,Travel,802.42,Purchase,Approved,Online,Domestic
TXN341785,C104172,CARD207766,2025-09-20,Education,330.24,Recurring Payment,Approved,POS,Domestic
TXN341786,C101379,CARD211644,2026-06-13,Dining,1223.15,Recurring Payment,Approved,Contactless,Domestic
TXN341787,C105360,CARD203830,2026-07-17,Electronics,3116.39,Purchase,Approved,Online,Domestic
TXN341788,C101850,CARD201298,2025-06-24,Dining,781.85,Purchase,Approved,POS,Domestic
TXN341789,C105748,CARD210830,2025-06-12,Electronics,100.0,Purchase,Approved,POS,Domestic
TXN341790,C107379,CARD204885,2026-03-10,Healthcare,945.48,Purchase,Approved,ATM,Domestic
TXN341791,C107782,CARD204786,2025-05-25,Online Shopping,1856.33,Recurring Payment,Approved,Online,Domestic
TXN341792,C104327,CARD208622,2025-10-10,Fuel,8488.77,Purchase,Approved,POS,Domestic
TXN341793,C102313,CARD200851,2026-08-02,Entertainment,2978.58,Purchase,Approved,POS,Domestic
TXN341794,C101618,CARD208884,2025-01-03,Healthcare,10237.78,Purchase,Approved,POS,Domestic
TXN341795,C105660,CARD201576,2026-08-22,Grocery,15999.39,Purchase,Approved,POS,Domestic
TXN341796,C104834,CARD209184,2025-01-10,Utilities,1668.72,Purchase,Approved,Online,Domestic
TXN341797,C103611,CARD210522,2025-05-28,Healthcare,1787.15,Purchase,Approved,ATM,Domestic
TXN341798,C107279,CARD205726,2026-03-27,Fuel,4729.69,Purchase,Approved,POS,Domestic
TXN341799,C100844,CARD201327,2026-01-10,Fuel,4893.52,Purchase,Approved,Online,International
TXN341800,C106057,CARD211172,2025-08-13,Dining,1350.33,Purchase,Approved,Contactless,Domestic
TXN341801,C103942,CARD207138,2026-04-29,Education,3199.02,Purchase,Approved,POS,Domestic
TXN341802,C100591,CARD204454,2025-04-11,Travel,327.69,Purchase,Declined,POS,Domestic
TXN341803,C106671,CARD205653,2026-07-21,Healthcare,663.22,Purchase,Approved,POS,Domestic
TXN341804,C103654,CARD201932,2026-02-09,Online Shopping,5660.94,Purchase,Approved,POS,Domestic
TXN341805,C107328,CARD203691,2025-07-29,Electronics,907.3,Purchase,Approved,Contactless,Domestic
TXN341806,C109722,CARD201251,2025-07-12,Healthcare,1434.87,Cash Withdrawal,Approved,Contactless,Domestic
TXN341807,C109291,CARD200800,2025-12-03,Utilities,381.28,Purchase,Approved,Online,Domestic
TXN341808,C108935,CARD210080,2025-04-29,Dining,2515.25,Purchase,Approved,POS,Domestic
TXN341809,C100363,CARD206668,2025-12-17,Entertainment,773.33,Purchase,Approved,ATM,Domestic
TXN341810,C100779,CARD204090,2025-01-28,Travel,2149.21,Purchase,Approved,Online,Domestic
