Card_ID,Customer_ID,Card_Type,Credit_Limit,Annual_Fee,Card_Status,Account_Open_Date
CARD210087,C103833,Blue,200000,0,Closed,2025-02-15
CARD210088,C102783,Blue,100000,500,Active,2024-07-27
CARD210089,C100180,Platinum,75000,0,Active,2023-01-20
CARD210090,C103317,Blue,50000,1000,Closed,2024-04-22
CARD210091,C109750,Platinum,150000,2500,Active,2018-01-27
CARD210092,C108507,Gold,75000,1000,Active,2022-03-16
CARD210093,C109328,Gold,75000,2500,Active,2018-07-30
CARD210094,C109030,Premium,100000,1000,Active,2025-08-20
CARD210095,C102577,Gold,150000,1000,Active,2019-07-16
CARD210096,C109369,Blue,300000,5000,Active,2021-01-02
CARD210097,C107006,Platinum,200000,2500,Active,2018-08-17
CARD210098,C109947,Gold,150000,0,Active,2020-12-21
CARD210099,C103823,Platinum,50000,1000,Active,2017-08-05
CARD210100,C104778,Blue,75000,0,Active,2021-06-23
CARD210101,C107827,Blue,75000,0,Active,2023-01-29
CARD210102,C102769,Platinum,150000,500,Active,2021-09-15
CARD210103,C103383,Gold,150000,0,Active,2023-11-17
CARD210104,C107359,Gold,100000,5000,Active,2019-04-04
CARD210105,C104199,Gold,150000,2500,Inactive,2019-12-16
CARD210106,C109353,Gold,200000,1000,Active,2024-05-27
CARD210107,C104039,Platinum,150000,0,Active,2018-01-22
CARD210108,C108301,Blue,500000,0,Active,2019-09-08
CARD210109,C101871,Premium,75000,0,Active,2017-09-05
CARD210110,C105969,Blue,150000,1000,Active,2017-03-13
CARD210111,C109170,Gold,50000,500,Active,2022-10-24
CARD210112,C102415,Premium,50000,0,Active,2023-01-15
CARD210113,C100438,Gold,50000,1000,Active,2025-05-14
CARD210114,C109071,Gold,100000,0,Active,2025-05-06
CARD210115,C104097,Premium,50000,1000,Active,2020-03-06
CARD210116,C109718,Blue,300000,5000,Active,2025-03-12
CARD210117,C104048,Gold,150000,500,Active,2025-11-11
CARD210118,C104681,Platinum,200000,2500,Active,2017-09-21
CARD210119,C100596,Gold,150000,5000,Active,2024-06-22
CARD210120,C108218,Gold,300000,0,Active,2024-06-20
CARD210121,C103542,Premium,50000,0,Blocked,2017-04-30
CARD210122,C106819,Platinum,50000,500,Active,2019-10-24
CARD210123,C106166,Premium,200000,5000,Active,2019-06-21
CARD210124,C108740,Gold,200000,1000,Active,2018-08-05
CARD210125,C103827,Blue,50000,0,Active,2025-01-19
CARD210126,C101130,Premium,150000,500,Closed,2024-08-12
CARD210127,C106426,Platinum,100000,0,Active,2022-03-22
CARD210128,C107223,Gold,300000,0,Active,2018-02-22
CARD210129,C102321,Blue,150000,2500,Active,2017-01-21
CARD210130,C107193,Platinum,500000,5000,Active,2021-06-30
CARD210131,C103263,Gold,100000,5000,Active,2022-06-01
CARD210132,C108452,Blue,75000,0,Active,2017-07-12
CARD210133,C104983,Gold,200000,5000,Active,2020-03-04
CARD210134,C106408,Premium,200000,0,Active,2022-06-15
CARD210135,C102264,Gold,100000,0,Active,2019-10-08
CARD210136,C100326,Platinum,75000,0,Active,2017-12-01
CARD210137,C100442,Gold,50000,1000,Active,2017-02-15
CARD210138,C103791,Gold,150000,0,Active,2017-05-20
CARD210139,C107018,Gold,75000,500,Active,2018-12-02
CARD210140,C101378,Blue,50000,500,Active,2024-04-11
CARD210141,C104381,Blue,150000,0,Active,2020-02-16
CARD210142,C102127,Platinum,150000,0,Active,2024-10-13
CARD210143,C102071,Blue,150000,0,Active,2024-05-11
CARD210144,C105030,Gold,200000,0,Inactive,2022-11-07
CARD210145,C108959,Blue,100000,500,Active,2023-09-17
CARD210146,C104453,Premium,150000,500,Active,2020-07-27
CARD210147,C104311,Blue,500000,0,Active,2023-06-22
CARD210148,C102031,Gold,75000,1000,Active,2025-12-14
CARD210149,C100703,Gold,75000,0,Active,2020-10-20
CARD210150,C101675,Blue,100000,0,Inactive,2021-11-14
CARD210151,C100101,Blue,150000,2500,Active,2017-01-03
CARD210152,C102371,Premium,200000,0,Active,2020-09-19
CARD210153,C107276,Blue,100000,500,Active,2025-05-27
CARD210154,C105462,Gold,150000,500,Active,2024-06-28
CARD210155,C104101,Blue,150000,2500,Blocked,2018-07-08
CARD210156,C109301,Gold,100000,2500,Active,2023-02-05
CARD210157,C100505,Blue,200000,0,Closed,2025-01-30
CARD210158,C104157,Gold,50000,0,Inactive,2025-06-15
CARD210159,C107655,Gold,200000,500,Active,2019-08-01
CARD210160,C101735,Gold,150000,500,Active,2024-10-19
CARD210161,C101455,Blue,300000,0,Active,2023-12-06
CARD210162,C108969,Gold,100000,1000,Active,2024-04-30
CARD210163,C103568,Blue,75000,5000,Inactive,2022-12-17
CARD210164,C100270,Platinum,100000,0,Active,2023-04-13
CARD210165,C104318,Platinum,75000,2500,Active,2025-07-28
CARD210166,C103495,Blue,300000,0,Active,2024-12-17
CARD210167,C102975,Gold,150000,2500,Active,2024-01-15
CARD210168,C100654,Premium,150000,2500,Active,2024-10-21
CARD210169,C109385,Blue,200000,1000,Active,2019-08-02
CARD210170,C101948,Blue,50000,2500,Active,2021-05-11
CARD210171,C109154,Gold,100000,1000,Active,2021-05-27
CARD210172,C102637,Blue,100000,2500,Active,2021-04-28
CARD210173,C106995,Platinum,300000,1000,Active,2020-01-22
CARD210174,C105080,Platinum,100000,0,Active,2023-03-03
CARD210175,C106547,Gold,100000,500,Blocked,2019-07-14
CARD210176,C108425,Premium,300000,0,Active,2019-08-07
CARD210177,C106368,Blue,200000,5000,Blocked,2019-02-13
CARD210178,C108743,Platinum,200000,500,Active,2025-07-03
CARD210179,C101103,Blue,50000,1000,Active,2020-06-02
CARD210180,C106324,Platinum,75000,500,Closed,2022-12-28
CARD210181,C101544,Platinum,75000,0,Blocked,2025-04-14
CARD210182,C108559,Blue,200000,0,Active,2018-03-12
CARD210183,C106295,Blue,300000,0,Active,2017-02-03
CARD210184,C103950,Blue,150000,500,Active,2025-04-06
CARD210185,C109860,Gold,300000,500,Active,2024-06-07
CARD210186,C102753,Premium,100000,0,Active,2019-12-13
CARD210187,C104626,Gold,75000,2500,Active,2022-11-14
CARD210188,C108182,Gold,200000,0,Active,2024-07-19
CARD210189,C107944,Gold,300000,500,Active,2019-02-19
CARD210190,C105725,Gold,300000,0,Inactive,2018-10-10
CARD210191,C104079,Gold,75000,1000,Active,2022-11-02
CARD210192,C106214,Blue,500000,500,Active,2025-05-06
CARD210193,C107717,Platinum,100000,2500,Active,2024-03-13
CARD210194,C107362,Gold,100000,1000,Active,2017-07-11
CARD210195,C101338,Platinum,100000,500,Active,2022-11-25
CARD210196,C100413,Blue,75000,5000,Active,2019-01-17
CARD210197,C100523,Gold,100000,1000,Active,2023-10-14
CARD210198,C100572,Blue,150000,500,Active,2020-04-04
CARD210199,C106526,Blue,300000,500,Blocked,2020-08-14
CARD210200,C104919,Platinum,500000,1000,Active,2025-07-09
CARD210201,C102816,Gold,75000,500,Active,2021-05-18
CARD210202,C104325,Blue,75000,1000,Active,2023-07-06
CARD210203,C103855,Platinum,75000,0,Active,2024-12-04
CARD210204,C104998,Blue,100000,0,Inactive,2018-09-02
CARD210205,C100721,Gold,150000,1000,Active,2025-01-03
CARD210206,C106516,Gold,100000,500,Blocked,2026-03-01
CARD210207,C102551,Gold,50000,2500,Active,2024-06-21
CARD210208,C105935,Blue,50000,2500,Active,2019-07-22
CARD210209,C104237,Blue,200000,500,Inactive,2017-02-07
CARD210210,C100166,Blue,200000,0,Active,2022-07-16
CARD210211,C109340,Blue,200000,500,Active,2022-01-27
CARD210212,C107142,Blue,50000,0,Active,2017-07-14
CARD210213,C104375,Platinum,100000,5000,Active,2018-05-04
CARD210214,C108577,Blue,300000,2500,Active,2024-10-25
CARD210215,C108051,Blue,500000,0,Inactive,2017-10-10
CARD210216,C102652,Gold,500000,1000,Active,2024-12-05
CARD210217,C104875,Blue,300000,500,Active,2019-03-13
CARD210218,C104548,Gold,150000,2500,Active,2021-07-07
CARD210219,C102124,Gold,300000,5000,Inactive,2023-07-10
CARD210220,C107519,Platinum,300000,1000,Active,2021-03-17
CARD210221,C100385,Blue,150000,0,Active,2024-02-29
CARD210222,C107976,Blue,75000,0,Active,2024-07-12
CARD210223,C108080,Blue,75000,1000,Active,2023-12-12
CARD210224,C101591,Gold,150000,1000,Active,2018-05-20
CARD210225,C109813,Blue,150000,5000,Active,2025-03-27
CARD210226,C109029,Gold,100000,0,Inactive,2024-03-03
CARD210227,C109599,Platinum,50000,0,Blocked,2024-11-17
CARD210228,C102550,Gold,75000,1000,Active,2025-02-20
CARD210229,C102178,Gold,500000,1000,Active,2022-10-13
CARD210230,C105680,Gold,50000,1000,Active,2022-11-10
CARD210231,C104341,Blue,200000,1000,Closed,2024-07-08
CARD210232,C108976,Platinum,150000,500,Active,2019-05-24
CARD210233,C107321,Blue,50000,0,Active,2019-09-16
CARD210234,C107118,Platinum,100000,0,Active,2019-08-26
CARD210235,C106121,Premium,200000,2500,Active,2022-09-18
CARD210236,C104095,Blue,150000,1000,Active,2021-06-20
CARD210237,C101180,Platinum,300000,1000,Active,2023-04-26
CARD210238,C101149,Platinum,500000,500,Active,2024-06-23
CARD210239,C100324,Gold,200000,500,Active,2018-06-27
CARD210240,C104968,Platinum,200000,2500,Active,2018-08-30
CARD210241,C101820,Gold,50000,5000,Inactive,2022-06-22
CARD210242,C103118,Gold,200000,0,Active,2017-03-05
CARD210243,C103169,Gold,150000,0,Active,2024-03-21
CARD210244,C108283,Premium,100000,0,Active,2026-01-26
CARD210245,C105153,Gold,200000,0,Closed,2024-01-27
CARD210246,C102480,Blue,100000,2500,Active,2020-10-22
CARD210247,C106299,Gold,200000,1000,Active,2023-10-26
CARD210248,C105476,Platinum,200000,500,Active,2023-10-11
CARD210249,C103413,Platinum,200000,500,Active,2025-08-15
CARD210250,C109450,Blue,100000,2500,Active,2022-08-02
CARD210251,C107570,Platinum,75000,2500,Active,2018-12-25
CARD210252,C104502,Gold,200000,2500,Active,2024-02-06
CARD210253,C102280,Platinum,100000,0,Active,2022-09-02
CARD210254,C101495,Gold,500000,1000,Active,2017-10-13
CARD210255,C100723,Blue,500000,500,Active,2024-05-02
CARD210256,C100349,Blue,300000,500,Active,2024-03-14
CARD210257,C107946,Blue,100000,0,Active,2025-08-23
CARD210258,C108417,Gold,300000,500,Active,2025-03-05
CARD210259,C100118,Blue,50000,5000,Active,2018-09-25
CARD210260,C106314,Premium,150000,1000,Closed,2017-08-02
CARD210261,C108572,Gold,500000,0,Active,2025-06-13
CARD210262,C103208,Blue,50000,2500,Active,2021-07-15
CARD210263,C102538,Platinum,200000,1000,Active,2026-02-19
CARD210264,C103898,Blue,150000,500,Active,2024-11-19
CARD210265,C109397,Blue,50000,500,Active,2021-06-26
CARD210266,C106818,Blue,75000,2500,Blocked,2022-09-11
CARD210267,C106080,Gold,75000,0,Closed,2018-12-20
CARD210268,C108210,Blue,200000,500,Active,2019-01-14
CARD210269,C109387,Platinum,200000,2500,Active,2020-03-24
CARD210270,C108592,Gold,500000,2500,Active,2018-10-22
CARD210271,C106372,Blue,200000,2500,Blocked,2017-01-01
CARD210272,C109459,Gold,200000,1000,Active,2019-07-23
CARD210273,C103051,Premium,100000,2500,Active,2017-11-26
CARD210274,C101847,Platinum,75000,1000,Active,2022-06-13
CARD210275,C107873,Blue,100000,2500,Active,2021-07-08
CARD210276,C108376,Platinum,50000,0,Active,2023-11-14
CARD210277,C101092,Gold,200000,0,Active,2025-11-16
CARD210278,C103714,Gold,100000,5000,Active,2022-07-02
CARD210279,C109172,Gold,200000,1000,Active,2017-05-08
CARD210280,C103277,Platinum,500000,2500,Active,2021-10-07
CARD210281,C101010,Gold,100000,1000,Active,2021-03-23
CARD210282,C107753,Gold,75000,500,Active,2020-06-25
CARD210283,C101468,Blue,75000,500,Active,2020-03-08
CARD210284,C108632,Blue,200000,1000,Active,2017-09-26
CARD210285,C100957,Premium,75000,1000,Active,2019-12-10
CARD210286,C109080,Gold,100000,0,Active,2025-02-06
CARD210287,C105815,Platinum,150000,1000,Blocked,2019-12-27
CARD210288,C107778,Blue,100000,500,Active,2018-07-16
CARD210289,C109921,Blue,75000,2500,Active,2017-01-20
CARD210290,C105642,Blue,100000,2500,Active,2022-01-04
CARD210291,C103282,Platinum,100000,1000,Active,2022-01-31
CARD210292,C108542,Blue,150000,500,Active,2025-06-10
CARD210293,C101326,Gold,100000,2500,Active,2018-01-24
CARD210294,C109096,Blue,200000,5000,Active,2017-12-30
CARD210295,C100828,Blue,75000,0,Active,2017-06-01
CARD210296,C107184,Gold,150000,2500,Active,2020-10-03
CARD210297,C100419,Gold,200000,0,Active,2021-01-06
CARD210298,C104605,Platinum,75000,0,Active,2018-02-05
CARD210299,C101193,Platinum,75000,2500,Closed,2024-12-16
CARD210300,C100492,Blue,150000,0,Inactive,2023-10-03
CARD210301,C104806,Blue,150000,0,Inactive,2019-11-11
CARD210302,C103047,Gold,500000,0,Active,2023-01-13
CARD210303,C104974,Blue,200000,1000,Active,2021-12-24
CARD210304,C103729,Blue,100000,1000,Inactive,2020-08-15
CARD210305,C102004,Gold,75000,500,Active,2025-03-29
CARD210306,C105700,Gold,75000,5000,Active,2024-05-04
CARD210307,C107142,Blue,100000,0,Closed,2020-02-25
CARD210308,C103575,Platinum,50000,5000,Active,2026-01-17
CARD210309,C107032,Blue,75000,0,Active,2021-07-28
CARD210310,C100823,Platinum,200000,0,Active,2023-08-08
CARD210311,C101194,Blue,150000,0,Active,2019-01-15
CARD210312,C105300,Gold,50000,2500,Blocked,2026-01-23
CARD210313,C104395,Gold,50000,500,Active,2020-08-19
CARD210314,C108494,Blue,100000,1000,Active,2021-01-31
CARD210315,C109652,Blue,50000,500,Active,2017-10-05
CARD210316,C102092,Platinum,100000,500,Closed,2020-03-16
CARD210317,C102118,Platinum,75000,0,Active,2017-09-21
CARD210318,C102697,Gold,100000,2500,Active,2018-11-08
CARD210319,C101335,Gold,150000,1000,Active,2020-03-12
CARD210320,C108736,Platinum,150000,500,Active,2023-09-28
CARD210321,C107780,Blue,100000,500,Active,2025-12-09
CARD210322,C103015,Gold,150000,5000,Active,2025-12-06
CARD210323,C106307,Gold,150000,1000,Active,2023-03-07
CARD210324,C103487,Blue,100000,1000,Active,2020-05-29
CARD210325,C109544,Blue,100000,2500,Active,2018-12-12
CARD210326,C106048,Platinum,150000,5000,Active,2020-04-03
CARD210327,C104554,Gold,75000,0,Inactive,2019-02-02
CARD210328,C109212,Gold,50000,5000,Active,2017-10-12
CARD210329,C103406,Gold,50000,2500,Active,2017-01-10
CARD210330,C108268,Gold,100000,2500,Active,2024-11-27
CARD210331,C104053,Platinum,500000,1000,Active,2018-10-31
CARD210332,C108977,Platinum,100000,0,Active,2019-08-08
CARD210333,C105285,Gold,100000,1000,Inactive,2022-11-06
CARD210334,C106952,Blue,150000,1000,Active,2017-05-28
CARD210335,C107655,Blue,75000,0,Active,2021-06-01
CARD210336,C102021,Platinum,300000,2500,Active,2020-12-30
CARD210337,C102079,Platinum,500000,1000,Active,2024-12-13
CARD210338,C109015,Gold,150000,0,Active,2021-06-09
CARD210339,C103707,Blue,75000,500,Active,2018-01-02
CARD210340,C107356,Platinum,300000,1000,Active,2024-05-27
CARD210341,C106115,Gold,50000,0,Active,2020-02-28
CARD210342,C106681,Platinum,75000,1000,Active,2023-09-27
CARD210343,C105743,Gold,200000,500,Active,2021-11-15
CARD210344,C103748,Premium,200000,1000,Active,2024-10-04
CARD210345,C103806,Blue,75000,5000,Active,2023-09-05
CARD210346,C107495,Gold,150000,5000,Active,2023-11-06
CARD210347,C104424,Platinum,300000,1000,Active,2018-08-31
CARD210348,C102875,Blue,200000,5000,Closed,2017-06-23
CARD210349,C106496,Platinum,75000,500,Active,2025-03-22
CARD210350,C103740,Blue,100000,5000,Active,2024-06-01
CARD210351,C100201,Gold,500000,500,Active,2017-05-19
CARD210352,C107882,Gold,100000,2500,Active,2023-04-18
CARD210353,C108668,Platinum,300000,1000,Active,2024-06-02
CARD210354,C101986,Premium,50000,2500,Active,2022-10-21
CARD210355,C101552,Premium,50000,1000,Active,2021-03-11
CARD210356,C107200,Gold,75000,2500,Active,2022-11-11
CARD210357,C100071,Gold,75000,2500,Blocked,2018-12-20
CARD210358,C104173,Gold,300000,0,Active,2021-06-28
CARD210359,C105068,Platinum,75000,500,Active,2017-03-10
CARD210360,C101087,Platinum,200000,500,Closed,2024-03-25
CARD210361,C108107,Blue,150000,0,Active,2024-06-13
CARD210362,C105934,Platinum,100000,0,Active,2019-08-28
CARD210363,C102213,Blue,150000,5000,Active,2025-05-04
CARD210364,C102494,Blue,150000,2500,Active,2019-10-19
CARD210365,C103888,Platinum,100000,500,Active,2022-03-14
CARD210366,C102528,Gold,200000,0,Active,2017-05-13
CARD210367,C102035,Gold,75000,500,Active,2020-03-08
CARD210368,C103242,Gold,75000,500,Active,2025-04-24
CARD210369,C108033,Blue,150000,2500,Active,2026-03-05
CARD210370,C102072,Gold,100000,500,Inactive,2019-04-26
CARD210371,C102977,Blue,50000,1000,Active,2019-09-26
CARD210372,C108777,Gold,150000,2500,Active,2026-04-15
CARD210373,C105210,Gold,200000,1000,Active,2020-08-01
CARD210374,C109907,Gold,150000,5000,Active,2024-06-08
CARD210375,C106387,Blue,100000,0,Inactive,2025-03-02
CARD210376,C101892,Gold,150000,5000,Inactive,2024-08-24
CARD210377,C108948,Gold,100000,5000,Active,2017-07-13
CARD210378,C103613,Gold,150000,500,Active,2018-03-27
CARD210379,C109765,Platinum,100000,2500,Active,2025-09-19
CARD210380,C102202,Platinum,200000,5000,Active,2022-09-06
CARD210381,C103369,Platinum,500000,5000,Active,2017-08-16
CARD210382,C109712,Platinum,200000,1000,Closed,2017-12-09
CARD210383,C107470,Blue,150000,5000,Inactive,2021-06-11
CARD210384,C100820,Gold,75000,0,Active,2018-11-05
CARD210385,C107711,Platinum,50000,1000,Active,2026-01-17
CARD210386,C101490,Gold,50000,5000,Inactive,2026-03-19
CARD210387,C108905,Premium,100000,5000,Active,2019-04-18
CARD210388,C102015,Gold,75000,2500,Active,2019-07-06
CARD210389,C102056,Gold,75000,0,Active,2017-12-17
CARD210390,C106027,Blue,75000,5000,Active,2023-08-03
CARD210391,C103099,Blue,500000,2500,Active,2020-10-18
CARD210392,C104401,Blue,75000,5000,Active,2022-02-10
CARD210393,C109230,Blue,150000,1000,Closed,2018-06-06
CARD210394,C109786,Gold,500000,0,Active,2020-03-05
CARD210395,C101923,Blue,75000,2500,Active,2021-06-17
CARD210396,C102074,Blue,75000,500,Active,2025-03-06
CARD210397,C106674,Gold,150000,500,Active,2023-01-23
CARD210398,C101496,Platinum,200000,0,Active,2024-11-03
CARD210399,C107964,Blue,300000,0,Active,2018-12-29
CARD210400,C107438,Gold,150000,0,Active,2024-08-11
CARD210401,C108426,Blue,50000,0,Active,2022-02-15
CARD210402,C107906,Platinum,75000,500,Closed,2025-12-17
CARD210403,C103069,Gold,150000,0,Active,2019-08-01
CARD210404,C102176,Gold,75000,500,Blocked,2020-11-09
CARD210405,C104620,Gold,75000,1000,Active,2021-06-24
CARD210406,C102618,Platinum,200000,0,Active,2020-04-25
CARD210407,C108018,Gold,200000,500,Active,2018-01-14
CARD210408,C101532,Premium,75000,500,Inactive,2024-08-26
CARD210409,C102251,Gold,100000,1000,Active,2017-11-18
CARD210410,C103870,Platinum,500000,5000,Active,2021-04-30
CARD210411,C104149,Blue,150000,2500,Active,2019-11-12
CARD210412,C106034,Blue,200000,0,Inactive,2025-10-05
CARD210413,C107412,Gold,150000,1000,Active,2024-02-06
CARD210414,C107754,Blue,100000,1000,Active,2017-02-24
CARD210415,C109281,Blue,200000,0,Active,2023-05-21
CARD210416,C108866,Blue,50000,0,Inactive,2021-12-03
CARD210417,C108830,Blue,150000,500,Active,2019-01-21
CARD210418,C101959,Gold,100000,2500,Active,2017-10-14
CARD210419,C108916,Blue,300000,0,Active,2020-09-22
CARD210420,C107405,Premium,150000,500,Active,2025-10-26
CARD210421,C101857,Blue,75000,500,Closed,2022-01-26
CARD210422,C101861,Premium,200000,1000,Closed,2020-10-15
CARD210423,C106725,Gold,100000,0,Active,2021-09-26
CARD210424,C107977,Platinum,200000,2500,Inactive,2025-02-23
CARD210425,C108414,Gold,50000,500,Active,2025-03-31
CARD210426,C104866,Blue,100000,2500,Active,2021-05-04
CARD210427,C103576,Gold,150000,1000,Active,2024-09-22
CARD210428,C100141,Blue,75000,500,Active,2024-04-25
CARD210429,C109500,Platinum,150000,1000,Active,2020-01-14
CARD210430,C101003,Platinum,300000,1000,Active,2019-11-17
CARD210431,C105078,Gold,50000,1000,Active,2023-08-01
CARD210432,C100629,Gold,100000,2500,Active,2019-11-17
CARD210433,C102470,Blue,200000,2500,Active,2018-10-23
CARD210434,C109545,Blue,50000,2500,Active,2024-06-17
CARD210435,C107544,Blue,50000,500,Active,2019-04-09
CARD210436,C108229,Gold,100000,2500,Active,2017-05-07
CARD210437,C105774,Platinum,300000,5000,Active,2025-06-30
CARD210438,C106153,Blue,150000,500,Active,2018-12-02
CARD210439,C105996,Gold,300000,1000,Active,2022-12-09
CARD210440,C100780,Blue,300000,1000,Active,2018-05-15
CARD210441,C103534,Gold,150000,2500,Active,2024-06-15
CARD210442,C109199,Blue,50000,1000,Active,2023-04-29
CARD210443,C103082,Blue,50000,500,Active,2022-06-24
CARD210444,C101393,Blue,200000,1000,Blocked,2021-02-14
CARD210445,C109033,Gold,150000,500,Inactive,2018-06-08
CARD210446,C107569,Gold,75000,5000,Active,2025-01-26
CARD210447,C100777,Blue,200000,2500,Active,2019-07-27
CARD210448,C107741,Blue,75000,0,Active,2020-10-14
CARD210449,C105912,Gold,150000,500,Active,2021-09-12
CARD210450,C103007,Gold,100000,500,Active,2024-09-17
CARD210451,C106958,Blue,200000,1000,Active,2025-05-01
CARD210452,C102940,Platinum,150000,1000,Inactive,2019-08-22
CARD210453,C102032,Gold,200000,5000,Active,2024-06-30
CARD210454,C103144,Platinum,100000,1000,Active,2021-07-03
CARD210455,C107745,Premium,100000,1000,Active,2024-12-23
CARD210456,C101453,Gold,75000,1000,Active,2021-06-21
CARD210457,C108821,Blue,150000,5000,Active,2019-11-28
CARD210458,C103207,Gold,50000,500,Inactive,2023-08-30
CARD210459,C105618,Gold,300000,500,Active,2024-01-29
CARD210460,C108737,Blue,100000,2500,Active,2023-09-29
CARD210461,C104145,Blue,100000,0,Active,2022-01-10
CARD210462,C104467,Blue,100000,500,Active,2020-04-17
CARD210463,C101091,Gold,100000,2500,Active,2019-05-21
CARD210464,C107651,Gold,150000,1000,Active,2023-03-04
CARD210465,C106937,Premium,300000,5000,Active,2017-07-16
CARD210466,C109838,Gold,150000,2500,Active,2021-04-23
CARD210467,C101655,Blue,200000,0,Active,2024-06-29
CARD210468,C105712,Platinum,100000,2500,Active,2024-03-09
CARD210469,C100266,Premium,100000,1000,Active,2020-02-25
CARD210470,C103022,Gold,300000,0,Active,2025-11-14
CARD210471,C106524,Platinum,50000,500,Active,2021-08-20
CARD210472,C103431,Platinum,150000,0,Active,2018-12-31
CARD210473,C101499,Blue,200000,5000,Active,2019-08-18
CARD210474,C107921,Blue,150000,500,Active,2022-06-20
CARD210475,C104631,Gold,50000,500,Active,2021-07-07
CARD210476,C108309,Premium,50000,0,Active,2025-05-26
CARD210477,C109428,Blue,300000,500,Active,2025-07-30
CARD210478,C104736,Platinum,100000,2500,Active,2023-03-19
CARD210479,C105419,Blue,100000,2500,Active,2025-07-09
CARD210480,C109108,Gold,75000,2500,Active,2017-05-23
CARD210481,C103053,Gold,100000,1000,Active,2022-06-21
CARD210482,C100228,Blue,100000,2500,Active,2020-10-18
CARD210483,C108779,Blue,200000,2500,Active,2018-04-13
CARD210484,C103408,Blue,50000,1000,Active,2019-12-18
CARD210485,C104619,Gold,150000,0,Active,2019-09-30
CARD210486,C101383,Blue,500000,500,Active,2025-06-04
CARD210487,C105826,Gold,100000,0,Closed,2017-11-24
CARD210488,C101350,Gold,200000,1000,Inactive,2022-01-19
CARD210489,C106103,Gold,50000,5000,Blocked,2025-10-17
CARD210490,C100789,Blue,100000,500,Active,2018-10-10
CARD210491,C106645,Gold,100000,500,Active,2021-08-08
CARD210492,C108734,Platinum,200000,500,Active,2021-07-31
CARD210493,C100414,Gold,500000,2500,Active,2019-10-26
CARD210494,C108665,Gold,200000,500,Active,2023-01-17
CARD210495,C105633,Blue,75000,2500,Active,2021-12-14
CARD210496,C102028,Platinum,200000,2500,Inactive,2020-07-12
CARD210497,C104516,Gold,50000,500,Active,2022-09-09
CARD210498,C106864,Blue,150000,1000,Active,2018-05-11
CARD210499,C108591,Platinum,50000,0,Active,2018-07-06
CARD210500,C101262,Blue,200000,0,Active,2020-10-27
CARD210501,C105453,Blue,300000,0,Active,2018-01-25
CARD210502,C106786,Gold,150000,0,Active,2018-01-31
CARD210503,C105240,Blue,75000,2500,Active,2021-04-28
CARD210504,C102990,Blue,75000,0,Active,2025-03-02
CARD210505,C102393,Gold,75000,1000,Active,2018-06-10
CARD210506,C101555,Blue,100000,500,Active,2022-06-25
CARD210507,C101910,Blue,150000,5000,Active,2021-08-26
CARD210508,C103360,Blue,50000,1000,Active,2017-09-05
CARD210509,C105234,Gold,200000,2500,Inactive,2018-03-11
CARD210510,C102558,Premium,100000,2500,Active,2023-01-25
CARD210511,C104812,Gold,150000,500,Active,2018-05-20
CARD210512,C104808,Premium,150000,0,Active,2021-02-14
CARD210513,C101635,Platinum,75000,0,Active,2025-08-01
CARD210514,C109315,Platinum,150000,500,Active,2019-03-12
CARD210515,C102849,Gold,100000,1000,Inactive,2020-02-07
CARD210516,C102498,Gold,100000,500,Active,2018-11-04
CARD210517,C110000,Gold,150000,2500,Active,2019-01-11
CARD210518,C104850,Blue,75000,2500,Active,2017-01-05
CARD210519,C100930,Blue,50000,0,Blocked,2026-04-06
CARD210520,C102897,Premium,100000,500,Active,2020-03-12
CARD210521,C104441,Gold,75000,500,Active,2025-06-13
CARD210522,C103611,Platinum,50000,0,Active,2025-05-28
CARD210523,C101310,Blue,200000,1000,Active,2017-02-19
CARD210524,C108340,Blue,150000,0,Active,2020-05-12
CARD210525,C108195,Blue,75000,0,Active,2023-09-10
CARD210526,C105799,Platinum,100000,0,Active,2023-10-04
CARD210527,C105138,Blue,300000,2500,Active,2022-08-03
CARD210528,C106851,Platinum,300000,1000,Blocked,2017-04-09
CARD210529,C108344,Platinum,100000,5000,Active,2019-10-11
CARD210530,C104164,Blue,300000,5000,Active,2022-03-10
CARD210531,C101628,Blue,200000,1000,Active,2024-09-18
CARD210532,C107414,Gold,75000,2500,Inactive,2023-12-06
CARD210533,C109039,Platinum,75000,0,Active,2023-06-08
CARD210534,C106932,Platinum,75000,2500,Active,2025-01-08
CARD210535,C100855,Gold,50000,1000,Active,2019-05-29
CARD210536,C102817,Gold,150000,2500,Active,2020-04-13
CARD210537,C105288,Premium,150000,0,Closed,2021-01-04
CARD210538,C101018,Gold,50000,2500,Active,2019-03-20
CARD210539,C107773,Blue,150000,0,Active,2023-06-01
CARD210540,C105049,Blue,75000,1000,Inactive,2020-07-09
CARD210541,C103228,Gold,75000,0,Active,2024-04-17
CARD210542,C108577,Blue,50000,5000,Active,2018-06-24
CARD210543,C104361,Platinum,50000,5000,Active,2019-12-02
CARD210544,C100430,Gold,150000,500,Active,2021-12-15
CARD210545,C109625,Platinum,75000,5000,Active,2022-02-25
CARD210546,C109252,Premium,500000,0,Inactive,2017-11-06
CARD210547,C109021,Gold,300000,1000,Closed,2020-07-01
CARD210548,C109716,Platinum,50000,2500,Active,2021-12-30
CARD210549,C101697,Platinum,200000,2500,Active,2021-08-02
CARD210550,C107012,Blue,150000,500,Closed,2020-08-20
